"id"	"forme"	"label"
"overseastimetable"	"Overseas timetable"	"forme préférée"
"oxfordguidetowordgames"	"Oxford Guide to word games"	"forme préférée"
"palindromesandanagrams"	"Palindromes and anagrams"	"forme préférée"
"palindromesphonetiques"	"Palindromes phonétiques"	"forme préférée"
"papapaspapa"	"Papa, pas papa"	"forme préférée"
"papepipopu"	"Papepipopu"	"forme préférée"
"parisjour"	"Paris-Jour"	"forme préférée"
"parmilesnoirs"	"Parmi les noirs"	"forme préférée"
"pastilledaries"	" pastille d’ariès "	"forme alternative"
"pastilledaries"	"Pastille d’Ariès"	"forme préférée"
"pastillesdacier"	"Pastilles d’acier"	"forme préférée"
"penseeartificielleetpenseevecue"	"Pensée artificielle et pensée vécue"	"forme préférée"
"pensees"	"Pensées"	"forme préférée"
"perecaujourdhui"	"Perecaujourd’hui"	"forme préférée"
"perecetlajudeite"	"Perec et la judéité"	"forme préférée"
"peregoriot"	"Le Père Goriot"	"forme préférée"
"peregoriot"	"Père Goriot"	"forme alternative"
"perenoel"	"Père Noël"	"forme préférée"
"perverbes"	"Perverbes"	"forme préférée"
"perverbes"	"Perverbes i"	"forme alternative"
"perverbes"	"Perverbes ii"	"forme alternative"
"petitabecedaire"	"Petit abécédaire"	"forme préférée"
"petitcasablancais"	"Petit casablancais"	"forme préférée"
"petitebibliothequeoulipienne"	"Petite bibliothèque oulipienne"	"forme préférée"
"petitecosmogonie"	"Petite cosmogonie"	"forme alternative"
"petitecosmogonieportative"	"Petite cosmogonie"	"forme alternative"
"petitecosmogonieportative"	"Petite cosmogonie portative"	"forme préférée"
"petitefabriquedelitterature"	"Petite fabrique de littérature"	"forme préférée"
"petitesprophetiespopulaires"	"Petites prophéties populaires"	"forme préférée"
"petitglossaireamoureuxportable"	"Petit glossaire amoureux portable"	"forme préférée"
"petitlarousse"	"Petit larousse"	"forme préférée"
"petitlarousseillustre"	"Petit larousse illustré"	"forme préférée"
"peutetre"	"Peut-être"	"forme préférée"
"phedre"	"Phèdre"	"forme préférée"
"pierouge"	"Pie rouge"	"forme préférée"
"pierrotmonami"	"Pierrot mon ami ?"	"forme préférée"
"pilote"	"Pilote"	"forme préférée"
"plainchant"	"Plain-chant"	"forme préférée"
"plauert"	"Plauert"	"forme préférée"
"pleaidequeneau"	"Pléaide Queneau"	"forme préférée"
"poemeauneseulelettre"	"Poème à une seule lettre"	"forme préférée"
"poemesalgol"	"Poèmes Algol"	"forme préférée"
"poemesbooleens"	"Poèmes booléens"	"forme préférée"
"poemescorpusculaires"	"50 poèmes corpusculaires"	"forme alternative"
"poemescorpusculaires"	"Poèmes corpusculaires"	"forme préférée"
"poesieexperimentalepoetiqueetartpermutationnels"	"Poésie expérimentale, poétique et art permutationnels"	"forme préférée"
"poesievisuelle"	"Poésie visuelle"	"forme préférée"
"poetesbaroquesallemands"	"Poètes baroques allemands"	"forme préférée"
"poetesoufaiseurs"	"Poètes ou faiseurs"	"forme préférée"
"poetique"	"Poétique"	"forme préférée"
"poetiquecurieuse"	"Poétique curieuse"	"forme préférée"
"poetiquesetmathematiques"	"Poétiques et mathématiques"	"forme préférée"
"pointdedepart"	"Point de départ"	"forme préférée"
"pointdujour"	"Point du jour"	"forme préférée"
"pointdujour"	"Point du jour"	"forme alternative"
"poissonsoluble"	"Poisson soluble"	"forme préférée"
"posieno28"	"Po&sie no.28"	"forme préférée"
"pourenfiniraveclehasard"	"Pour en finir avec le hasard"	"forme préférée"
"pourenfiniraveclehasard"	"Pour en finir avec le hasard"	"forme alternative"
"pourlascience"	"Pour la science"	"forme préférée"
"pourlireadeux"	"Pour lire à deux"	"forme préférée"
"pourphoebe"	"Pour Phoebe"	"forme préférée"
"pourphoebe"	"Pour phoebé"	"forme alternative"
"pourqueneau"	"Pour queneau"	"forme alternative"
"pourquoijenaiecrit"	"Pourquoi"	"forme alternative"
"pourquoijenaiecrit"	"Pourquoi je n’ai écrit aucun de mes livres"	"forme alternative"
"pourquoijenaiecrit"	"Pourquoi je n’ai écrit…"	"forme préférée"
"pourraymondqueneau"	"Pour queneau"	"forme alternative"
"pourraymondqueneau"	"Pour Raymond Queneau"	"forme préférée"
"pourraymondqueneau"	"Pour rq"	"forme alternative"
"pourrq"	"Pour rq"	"forme alternative"
"pourunartpermutationnel"	"Pour un art permutationnel"	"forme préférée"
"pouruneapprocheverticaledelalitterature"	"Pour une approche verticale de la littérature"	"forme préférée"
"pourunesciencedelapoesie"	"Pour une science de la poésie"	"forme préférée"
"pourunesemiologiedelesquimau"	"Pour une sémiologie de l’esquimau"	"forme préférée"
"poussepousse"	"Pousse-pousse"	"forme préférée"
"pratiques"	"Pratiques"	"forme préférée"
"precieuses"	"Précieuses"	"forme préférée"
"predictionspourlanmcmxlix"	"Prédictions pour l’an MCMXLIX"	"forme préférée"
"princessehoppy"	"Hoppy"	"forme alternative"
"princessehoppy"	"Hoppy 2"	"forme alternative"
"princessehoppy"	"La princesse Hoppy"	"forme préférée"
"princessehoppy"	"Princesse hoppy"	"forme alternative"
"problemedulangage"	"Problème du langage"	"forme préférée"
"professiondefoi"	"Profession de foi"	"forme préférée"
"progresenamouraceylan"	"Progrès en amour à Ceylan"	"forme préférée"
"projetdelementsdestatuts"	"Projet d’éléments de statuts"	"forme préférée"
"prose"	"Prose"	"forme préférée"
"prosodicresonances"	"Prosodic resonances"	"forme préférée"
"prosodiedupavage"	"Prosodie du pavage"	"forme préférée"
"queenvictoria"	"Queen Victoria"	"forme préférée"
"queneau"	"Queneau"	"forme préférée"
"queneaudechiffre"	"Queneau déchiffré"	"forme préférée"
"queneauetlecinema"	"Queneau et le cinéma"	"forme préférée"
"queneauetloulipo"	"Queneau et l'Oulipo"	"forme préférée"
"quesaisje"	"Que sais-je"	"forme alternative"
"quesaisje"	"Que sais-je ?"	"forme préférée"
"quevlove"	"Que vlove"	"forme préférée"
"quisuisje"	"Qui suis-je?"	"forme préférée"
"rainbow"	"Rainbow"	"forme préférée"
"recherchedungenre"	"Recherche d’un genre"	"forme préférée"
"recherchessemiologiques"	" recherches sémiologiques"	"forme alternative"
"recherchessemiologiques"	"Recherches sémiologiques"	"forme préférée"
"recreationslitteralesetmysterieuses"	"Recréations littérales et mystérieuses"	"forme préférée"
"reforme"	"Réforme"	"forme préférée"
"reponseagenette"	"Réponse à Genette"	"forme préférée"
"reponsedesconsonnesquinontpaslhonneurdetredanslenomdeneufsaintgermain"	"Réponse des consonnes qui n’ont pas l’honneur d’être dans le nom de neuf-saint-germain."	"forme préférée"
"revenantes"	"Revenantes"	"forme alternative"
"revenantes"	"Revenente"	"forme alternative"
"revenantes"	"Revenentes"	"forme préférée"
"reviewofcontemporaryfiction"	"Review of contemporary fiction"	"forme préférée"
"reviewofcontemporaryfiction"	"Review of contemporary fiction"	"forme alternative"
"revuedesetudesromanes"	"La Revue des Etudes romanes"	"forme préférée"
"revuedesetudesromanes"	"Revue des etudes romanes"	"forme alternative"
"revueducollege"	"Revue collège"	"forme alternative"
"revueducollege"	"Revue du collège"	"forme alternative"
"revueducollege"	"Revue du collège de Pataphysique"	"forme préférée"
"revueduxxesiecle"	"Revue du XXe siècle"	"forme préférée"
"revueparlee"	"Revue parlée"	"forme préférée"
"rhinozeros"	"Rhinozeros"	"forme préférée"
"rides"	"Rides"	"forme préférée"
"rimeperlocchi"	"Rime per l’occhi"	"forme préférée"
"rimesenbabebibobu"	"Rimes en ba be bi bo bu"	"forme préférée"
"rlullasaliteraryfigure"	"R. Lull as a literary figure"	"forme préférée"
"romanatroishistoires"	"Roman à trois histoires"	"forme préférée"
"romandalexandre"	"Roman d’Alexandre"	"forme préférée"
"romandesquatre"	"Roman des quatre"	"forme préférée"
"romillats"	"Romillats"	"forme préférée"
"rossignol"	"Rossignol"	"forme préférée"
"s7parluimeme"	"S+7 par lui-même"	"forme préférée"
"safetyinnumbers"	"Safety in numbers"	"forme préférée"
"sagadonufrius"	"Saga d’Onufrius"	"forme préférée"
"saisonenenfer"	"Saison en enfer"	"forme alternative"
"saisonenenfer"	"Une saison en enfer"	"forme préférée"
"saladededepartements"	"Salade de départements"	"forme préférée"
"sanantonienne"	"San antonienne"	"forme préférée"
"sanantonio"	"San Antonio"	"forme préférée"
"sanctuaire"	"Sanctuaire"	"forme préférée"
"schreibheft"	"Schreibheft"	"forme préférée"
"schtroumpfs"	"Schtroumpfs"	"forme préférée"
"science"	"Science"	"forme préférée"
"scienceamerica"	"Science America"	"forme préférée"
"scienceetlitterature"	"Science et littérature"	"forme préférée"
"scienceetvie"	"Science et vie"	"forme préférée"
"scienceetvie"	"Science et vie"	"forme alternative"
"scientificamerican"	"Scientific American"	"forme préférée"
"scientificamerican"	"Scientific american"	"forme alternative"
"secondeslitaniesdelavierge"	"Secondes Litanies de la vierge"	"forme préférée"
"secondsonnetprivilegiedeloulipo"	"Second sonnet privilégié de l’Oulipo"	"forme préférée"
"selair"	"Selair"	"forme préférée"
"selecteddeclarationsofdependence"	"Selected declarations of dependence"	"forme préférée"
"selecteddeclarationsofdependence"	"Selected declarations of dependence"	"forme alternative"
"selectedworksofajarry"	"Selected works of a. Jarry"	"forme alternative"
"selectedworksofajarry"	"Selected works of Alfred Jarry"	"forme préférée"
"semaineespagnole"	"Semaine espagnole"	"forme préférée"
"septtransformationsgenetiques"	"Sept transformations génétiques"	"forme préférée"
"sequence"	"Séquence"	"forme préférée"
"serienoire"	"Série noire"	"forme préférée"
"seriesetaidememoire"	"Séries et aide mémoire"	"forme préférée"
"silamour"	"Si l’amour"	"forme préférée"
"sillabario"	"Sillabario"	"forme préférée"
"singedebeaute"	"Singe de beauté"	"forme préférée"
"singularites"	"Singularités"	"forme préférée"
"siunenuitdhiverunvoyageur"	"Si par une nuit d’hiver"	"forme alternative"
"siunenuitdhiverunvoyageur"	"Si une nuit d’hiver un voyageur"	"forme préférée"
"siunenuitdhiverunvoyageur"	"Voyageur"	"forme alternative"
"songedathalie"	"Le Songe d’Athalie"	"forme préférée"
"songedathalie"	"Songe d’athalie"	"forme alternative"
"sonnetdarvers"	"Sonnet d’Arvers"	"forme préférée"
"sonnetdesinfinitifs"	"Sonnet des infinitifs"	"forme préférée"
"sonnetrealiseavecunnombrevariabledalexandrinsdelongueursvariables"	"Sonnet réalisé avec un nombre variable d’alexandrins de longueurs variables"	"forme préférée"
"sonnets"	"Sonnets"	"forme préférée"
"sonnetsettotems"	"Sonnets et totems"	"forme préférée"
"sonnetsurlesversdesautres"	"Sonnet sur les vers des autres"	"forme préférée"
"sonnetteasornettes"	"Sonnette à sornettes"	"forme préférée"
"souslesoleiljaguar"	"Sous le soleil, jaguar"	"forme préférée"
"sparte"	"Sparte"	"forme préférée"
"splendeurs"	"Splendeur"	"forme alternative"
"splendeurs"	"Splendeurs"	"forme alternative"
"splendeurs"	"Splendeurs et misères des courtisanes"	"forme préférée"
"stationsanagrammes"	"Stations anagrammes"	"forme préférée"
"subsidia"	"Subsidia"	"forme alternative"
"subsidiapataphysica"	"Subsidia"	"forme alternative"
"subsidiapataphysica"	"Subsidia pataphysica"	"forme préférée"
"subsidiapataphysica"	"Subsidia pataphysica"	"forme alternative"
"suite"	"Suite"	"forme préférée"
"suiteamericaine"	"Suite américaine"	"forme préférée"
"supplementaujournaldejulesrenard"	"Supplément au Journal de Jules Renard"	"forme préférée"
"sureau"	"Sureau"	"forme préférée"
"surleshistoiresatiroirs"	"Sur les histoires à tiroirs"	"forme préférée"
"sylvie"	"Sylvie"	"forme préférée"
"sz"	"S/Z"	"forme préférée"
"tabledemendelieiv"	"Table de Mendelieiv"	"forme préférée"
"tabledequeneleieff"	"Classification de « queneleiev »."	"forme alternative"
"tabledequeneleieff"	"Classification de Queneleiev"	"forme alternative"
"tabledequeneleieff"	"Table"	"forme alternative"
"tabledequeneleieff"	"Table de Queneau"	"forme alternative"
"tabledequeneleieff"	"Table de queneleieff"	"forme alternative"
"tabledequeneleieff"	"Table de Queneleiev"	"forme préférée"
"tabledequeneleieff"	"Tableau"	"forme alternative"
"tabledequeneleieff"	"Tables de queneieff"	"forme alternative"
"tabledequeneleieff"	"Tables de queneleieff"	"forme alternative"
"tabledequeneleieff"	"Tabula queniana"	"forme alternative"
"tabledequeneleiev"	"Table de queneleiev"	"forme alternative"
"tabledequeneleiev"	"Table de queneleiev"	"forme alternative"
"tabledequeneleiev"	"Table de queneleiev"	"forme alternative"
"tablederoubaud"	"Table de Roubaud"	"forme préférée"
"tabledesrapportsphonetiques"	"Table des rapports phonétiques"	"forme préférée"
"tablesdequeneleieff"	"Tables de queneleieff"	"forme alternative"
"tapisseries"	"Tapisseries"	"forme préférée"
"tarzan"	"Tarzan"	"forme préférée"
"techniqueduroman"	"Technique du roman"	"forme préférée"
"techniquesavancees"	"Techniques avancées"	"forme préférée"
"telephoneconfidential"	"Telephone confidential"	"forme préférée"
"telquel"	"Tel quel"	"forme préférée"
"telquenluimeme"	"Tel qu’en lui-même"	"forme préférée"
"tempsmeles"	"Temps meles"	"forme alternative"
"tempsmeles"	"Temps mêlés"	"forme préférée"
"tempsmeles"	"Temps mêlés"	"forme alternative"
"tenmillionphotoplayplots"	"Ten million photoplay plots"	"forme préférée"
"texteena"	"Texte en a"	"forme préférée"
"texticule"	"Texticule"	"forme préférée"
"theembedding"	"The Embedding"	"forme préférée"
"theharrymathewsnumber"	"The Harry Mathews number"	"forme préférée"
"theinfantsgrammar"	"Infant’s grammar"	"forme alternative"
"theinfantsgrammar"	"The Infant’s Grammar"	"forme préférée"
"themakingofamericans"	"The Making of Americans"	"forme préférée"
"theoriedescouleurs"	"Théorie des couleurs"	"forme préférée"
"theoriedesjeuxdesprits"	"Théorie des jeux d’esprits"	"forme préférée"
"therhymeofreasonliteratureandmathematicsanightatlasvegasheisenbergmallarmeduchamp"	"The Rhyme of Reason : literature and mathematics, a night at las vegas : heisenberg, mallarmé, duchamp"	"forme alternative"
"therhymeofreasonliteratureandmathematicsanightatlasvegasheisenbergmallarmeduchamp"	"The Rhyme of Reason (titre abr.)"	"forme préférée"
"thespectator"	"The Spectator"	"forme préférée"
"thespectator"	"The spectator"	"forme alternative"
"theupsidedowns"	"The Upside downs"	"forme préférée"
"time"	"Time"	"forme préférée"
"timeliterarysupplement"	"Time Literary Supplément"	"forme préférée"
"timemagazine"	"Time magazine"	"forme préférée"
"times"	"Times"	"forme préférée"
"tintin"	"Tintin"	"forme préférée"
"tireuralaligne"	"Tireur à la ligne"	"forme préférée"
"titeetberenice"	"Tite et Bérénice"	"forme préférée"
"topologieetsignification"	"Topologie et signification"	"forme préférée"
"tragedieclassique"	"Tragédie classique"	"forme préférée"
"traitedelitteraturepotentielle"	"Traité de littérature potentielle"	"forme préférée"
"traitedeschiffres"	"Traité des chiffres"	"forme préférée"
"traitedestautogrammes"	"Traité des tautogrammes"	"forme préférée"
"traverses"	"Traverses"	"forme préférée"
"tresordelalanguefrancaise"	"Trésor de la langue française"	"forme préférée"
"triader"	"Triade"	"forme préférée"
"triader"	"Triader"	"forme alternative"
"trialimpressions"	"Trial impressions"	"forme préférée"
"tribu"	"Tribu"	"forme préférée"
"tristesse"	"Tristesse"	"forme préférée"
"troisiememanifeste"	"3e manifeste"	"forme alternative"
"troisiememanifeste"	"IIIe manifeste"	"forme alternative"
"troisiememanifeste"	"Le 3è manifeste"	"forme alternative"
"troisiememanifeste"	"Le manifeste"	"forme alternative"
"troisiememanifeste"	"Le Troisième Manifeste"	"forme préférée"
"troisiememanifeste"	"Manifeste iii"	"forme alternative"
"troisiememanifeste"	"Troisième manifeste"	"forme alternative"
"troisiememanifeste"	"Troisième manifeste"	"forme alternative"
"troistristestigres"	"Trois tristes tigres"	"forme préférée"
"trompeloil"	" trompe-l’œil "	"forme alternative"
"trompeloil"	"Trompe l’œil"	"forme alternative"
"trompeloil"	"Trompe-l’œil "	"forme préférée"
"trousselivres"	"Trousse-livres"	"forme préférée"
"trousselivres"	"Trousse-livres"	"forme alternative"
"tuiles"	"Tuiles"	"forme préférée"
"ubucocu"	"Ubu cocu"	"forme préférée"
"ubuetlamerdre"	"Ubu et la merdre"	"forme préférée"
"uburoi"	"Ubu"	"forme alternative"
"uburoi"	"Ubu roi"	"forme préférée"
"uburoi"	"Ubu-roi"	"forme alternative"
"ulceration"	"Ulcération"	"forme alternative"
"ulceration"	"Ulcérations"	"forme préférée"
"ulcerations"	"Ulcerations"	"forme alternative"
"ulcerations"	"Ulcérations"	"forme alternative"
"ultracrapidam"	"Ultra crapidam"	"forme alternative"
"ultracrapidam"	"Ultra crepidam"	"forme préférée"
"ulysse"	"Ulysse"	"forme préférée"
"unabsentdemarque"	"Un absent de marque"	"forme préférée"
"unconteavotrefacon"	"Conte à votre façon"	"forme alternative"
"unconteavotrefacon"	"Conte à votre façon"	"forme alternative"
"unconteavotrefacon"	"Le conte à votre façon"	"forme alternative"
"unconteavotrefacon"	"Un conte à votre façon"	"forme préférée"
"uncontretous"	"Un contre tous"	"forme préférée"
"uncoupdedes"	"Le Coup de dés"	"forme alternative"
"uncoupdedes"	"Un coup de dés"	"forme préférée"
"uncoupdedes"	"Un coup de dés"	"forme alternative"
"uneautreparole"	" une autre parole "	"forme alternative"
"uneautreparole"	"Une autre parole"	"forme préférée"
"uneculturedelunique"	"Une culture de l'unique"	"forme préférée"
"unecurieuseexposition"	"Une curieuse exposition"	"forme préférée"
"unetedanslacombe"	"Un eté dans la combe"	"forme alternative"
"unetedanslacombe"	"Un été dans la combe"	"forme préférée"
"unfablier"	"Un fablier"	"forme préférée"
"unhommedelettres"	"Un homme de lettres"	"forme préférée"
"unhommequidort"	"Un homme qui dort"	"forme préférée"
"univers"	"Univers"	"forme préférée"
"universalia"	"Universalia"	"forme préférée"
"unpapillonrarissime"	"Un papillon rarissime"	"forme préférée"
"vacheauprenoir"	"La Vache au pré noir"	"forme préférée"
"vacheauprenoir"	"Vache au pre noir"	"forme alternative"
"valentinbru"	"N° valentin brû"	"forme alternative"
"valentinbru"	"Valentin bru"	"forme alternative"
"valentinbru"	"Valentin Brû"	"forme préférée"
"valentinbru"	"Vb"	"forme alternative"
"valentinbru"	"Vb"	"forme alternative"
"vallon"	"Le Vallon"	"forme préférée"
"vallon"	"Vallon"	"forme alternative"
"variations"	"Variations"	"forme préférée"
"variosefectosdelamor"	"Varios efectos del amor"	"forme préférée"
"varvachequirit"	"La Vache qui rit"	"forme préférée"
"varvachequirit"	"Var + vache qui rit"	"forme alternative"
"vasebrise"	"Le Vase brisé"	"forme préférée"
"vasebrise"	"Vase brisé"	"forme alternative"
"ventredeparis"	"Le Ventre de Paris"	"forme préférée"
"ventredeparis"	"Ventre de Paris"	"forme alternative"
"venudailleurs"	"Venu d’ailleurs"	"forme préférée"
"vermicellesoulesantepositionshasardeuses"	"Vermicelles ou les antepositions hasardeuses"	"forme alternative"
"vermicellesoulesantepositionshasardeuses"	"Vermicelles ou les antépositions hasardeuses"	"forme préférée"
"verslatypopo"	"Vers la typopo"	"forme préférée"
"viedelycurgue"	"Vie de Lycurgue"	"forme préférée"
"viederroussel"	"Vie de R. Roussel"	"forme préférée"
"viedessaintes"	"Vie des saintes"	"forme préférée"
"viemodedemploi"	"Vie mode d’emploi"	"forme alternative"
"villeseternellesinvisibles"	"Villes éternelles invisibles"	"forme préférée"
"virtualitesartificielles"	"Virtualités artificielles"	"forme préférée"
"voldicare"	"Vol d’Icare"	"forme préférée"
"volumebraffort"	"Bibliothèque oulipienne (vol. 9, Braffort)"	"forme préférée"
"volumebraffort"	"Volume braffort"	"forme alternative"
"volumeii"	"Volume ii"	"forme alternative"
"volumequeneau"	"Bibliothèque oulipienne (vol. 4, Queneau)"	"forme préférée"
"volumequeneau"	"Bibliothèque oulipienne spécial Queneau"	"forme alternative"
"volumequeneau"	"Spécial queneau"	"forme alternative"
"volumequeneau"	"Volume queneau"	"forme alternative"
"volumevi"	"Contemporary Authors, Autobiography Series, vol. 6"	"forme préférée"
"volumevi"	"Volume vi"	"forme alternative"
"voux"	"Vœux"	"forme préférée"
"voux"	"Vœux"	"forme alternative"
"voyage"	"Le Voyage de Cook"	"forme préférée"
"voyage"	"Voyage"	"forme alternative"
"voyagesdegulliver"	"Les Voyages de Gulliver"	"forme préférée"
"voyagesdegulliver"	"Voyages de Gulliver"	"forme alternative"
"voyelles"	"Voyelles"	"forme préférée"
"vuelta"	"Vuelta"	"forme préférée"
"w_"	"Souvenir"	"forme alternative"
"w_"	"Souvenirs d’enfance"	"forme alternative"
"w_"	"W"	"forme alternative"
"w_"	"W ou le souvenir d’enfance"	"forme préférée"
"whataman"	"What a man"	"forme préférée"
"winterdialogue"	"Winter dialogue"	"forme préférée"
"wordrecreations"	"Word recreations"	"forme préférée"
"wordways"	"Word Ways"	"forme préférée"
"wordways"	"Word ways"	"forme alternative"
"wordways"	"Words"	"forme alternative"
"wordways"	"World ways"	"forme alternative"
"works"	"Works"	"forme préférée"
"worldways"	"World ways"	"forme alternative"
"worldways"	"Worldways"	"forme alternative"
"y_"	"Y"	"forme alternative"
"y_"	"Y et K: essai sur la peinture au risque de la lettre"	"forme préférée"
"yiking"	"Yi king"	"forme préférée"
"zazie"	"Zazie"	"forme alternative"
"zazie"	"Zazie dans le métro"	"forme préférée"
"zerofaute"	"Zéro faute"	"forme préférée"
"zinga"	"Zinga"	"forme alternative"
"zinga"	"Zinga 8"	"forme préférée"
"zoomemonosyllabique"	"Zoo"	"forme préférée"
"zoomemonosyllabique"	"Zoo me monosyllabique"	"forme alternative"
